OrderedAtDate ,CategoryGroup,Product,Category,Quantity,Unit Price,shippingStatus,DeliveryDate,CustomerType,OrderChannel,Sales
12/26/20 21:31,Breakfast & Snacks,Three Crowns Milk,Milk,6.0,3750.0,delivered,12/28/20 9:31,Wholesale,Mobile App,22500.0
12/26/20 21:37,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,5.0,2080.0,delivered,12/28/20 9:31,Wholesale,Mobile App,10400.0
12/26/20 21:44,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,9200.0,delivered,12/28/20 9:31,Wholesale,Mobile App,46000.0
12/26/20 21:44,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,8800.0,delivered,12/28/20 9:31,Wholesale,Mobile App,8800.0
12/24/20 20:36,Breakfast & Snacks,Dano Cool Cow,Milk,10.0,6750.0,delivered,12/28/20 9:36,Wholesale,Mobile App,67500.0
12/25/20 20:21,Breakfast & Snacks,Cowbell Milk,Milk,5.0,8500.0,delivered,12/28/20 9:36,Wholesale,Mobile App,42500.0
12/25/20 20:25,Breakfast & Snacks,Three Crowns Milk,Milk,10.0,3750.0,delivered,12/28/20 9:36,Wholesale,Mobile App,37500.0
12/24/20 12:57,Breakfast & Snacks,Nasco Cornflakes,Cereal,2.0,2000.0,delivered,12/28/20 9:47,Wholesale,Whatsapp,4000.0
12/24/20 12:57,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/28/20 9:47,Wholesale,Whatsapp,11200.0
12/25/20 20:07,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,9200.0,delivered,12/28/20 10:37,General Trade,Whatsapp,46000.0
12/25/20 20:07,Breakfast & Snacks,Peak Milk,Milk,5.0,3750.0,delivered,12/28/20 10:37,General Trade,Whatsapp,18750.0
12/25/20 20:07,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6500.0,delivered,12/28/20 10:37,General Trade,Whatsapp,6500.0
12/24/20 15:32,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,6.0,2780.0,delivered,12/28/20 11:41,General Trade,Mobile App,16680.0
12/24/20 15:32,Breakfast & Snacks,Cowbell Milk,Milk,0.5,8500.0,delivered,12/28/20 11:41,General Trade,Mobile App,4250.0
12/24/20 15:32,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/28/20 11:41,General Trade,Mobile App,3750.0
12/25/20 22:34,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,11200.0,delivered,12/28/20 11:46,General Trade,Mobile App,22400.0
12/25/20 22:34,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,10050.0,delivered,12/28/20 11:46,General Trade,Mobile App,10050.0
12/24/20 5:54,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,10.0,9200.0,delivered,12/28/20 12:12,General Trade,Mobile App,92000.0
12/26/20 12:51,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.5,9200.0,delivered,12/28/20 12:19,General Trade,Mobile App,13800.0
12/26/20 12:51,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,6750.0,delivered,12/28/20 12:19,General Trade,Mobile App,13500.0
12/26/20 12:51,Breakfast & Snacks,Peak Milk,Milk,1.0,10650.0,delivered,12/28/20 12:19,General Trade,Mobile App,10650.0
12/26/20 12:51,Breakfast & Snacks,Peak Milk,Milk,1.0,4550.0,delivered,12/28/20 12:19,General Trade,Mobile App,4550.0
12/25/20 22:25,Breakfast & Snacks,Dano Full Cream,Milk,1.0,23680.0,delivered,12/28/20 12:37,General Trade,Mobile App,23680.0
12/24/20 11:55,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,9200.0,delivered,12/28/20 12:41,General Trade,Whatsapp,18400.0
12/24/20 11:55,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/28/20 12:41,General Trade,Whatsapp,11200.0
12/24/20 11:55,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/28/20 12:41,General Trade,Whatsapp,6750.0
12/24/20 7:36,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,50.0,9200.0,delivered,12/28/20 12:53,General Trade,Mobile App,460000.0
12/27/20 11:19,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/28/20 13:06,General Trade,Mobile App,6750.0
12/27/20 11:19,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/28/20 13:06,General Trade,Mobile App,3750.0
12/27/20 11:19,Breakfast & Snacks,Peak Milk,Milk,0.5,10650.0,delivered,12/28/20 13:06,General Trade,Mobile App,5325.0
12/27/20 11:19,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9200.0,delivered,12/28/20 13:06,General Trade,Mobile App,9200.0
12/27/20 15:43,Breakfast & Snacks,Dano Cool Cow,Milk,5.0,6750.0,delivered,12/28/20 15:49,General Trade,Mobile App,33750.0
12/27/20 15:43,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,8500.0,delivered,12/28/20 15:49,General Trade,Mobile App,8500.0
12/27/20 15:43,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/28/20 15:49,General Trade,Mobile App,11200.0
12/27/20 15:43,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,11150.0,delivered,12/28/20 15:49,General Trade,Mobile App,11150.0
12/24/20 10:03,Breakfast & Snacks,Peak Milk,Milk,5.0,10650.0,delivered,12/28/20 16:31,Wholesale,Mobile App,53250.0
12/24/20 10:49,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,10.0,9200.0,delivered,12/29/20 7:11,General Trade,Whatsapp,92000.0
12/28/20 13:47,Breakfast & Snacks,Blue Band Spread,Butter,1.0,7500.0,delivered,12/29/20 7:59,Wholesale,Whatsapp,7500.0
12/28/20 13:47,Breakfast & Snacks,Dano Cool Cow,Milk,5.0,6750.0,delivered,12/29/20 7:59,Wholesale,Whatsapp,33750.0
12/28/20 15:41,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/29/20 9:42,Modern Trade,Whatsapp,6750.0
12/28/20 17:10,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/29/20 10:17,General Trade,Whatsapp,3750.0
12/28/20 17:10,Breakfast & Snacks,Blue Band Spread,Butter,1.0,7500.0,delivered,12/29/20 10:17,General Trade,Whatsapp,7500.0
12/28/20 17:54,Breakfast & Snacks,Three Crowns Milk,Milk,14.0,8800.0,delivered,12/29/20 10:41,General Trade,Mobile App,123200.0
12/28/20 17:59,Breakfast & Snacks,Dano Cool Cow,Milk,10.0,8500.0,delivered,12/29/20 10:41,General Trade,Mobile App,85000.0
12/28/20 8:16,Breakfast & Snacks,Cowbell Milk,Milk,1.0,8500.0,delivered,12/29/20 11:06,General Trade,Whatsapp,8500.0
12/28/20 11:02,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,11200.0,delivered,12/29/20 11:19,General Trade,Whatsapp,56000.0
12/28/20 17:17,Breakfast & Snacks,Dano Cool Cow,Milk,20.0,6750.0,delivered,12/29/20 11:29,Wholesale,Whatsapp,135000.0
12/28/20 11:27,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 11:45,General Trade,Mobile App,11200.0
12/28/20 11:27,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9200.0,delivered,12/29/20 11:45,General Trade,Mobile App,9200.0
12/28/20 11:27,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,10050.0,delivered,12/29/20 11:45,General Trade,Mobile App,10050.0
12/28/20 8:20,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,8500.0,delivered,12/29/20 11:52,General Trade,Whatsapp,8500.0
12/28/20 8:20,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/29/20 11:52,General Trade,Whatsapp,3750.0
12/28/20 8:20,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 11:52,General Trade,Whatsapp,11200.0
12/28/20 8:20,Breakfast & Snacks,Nasco Biscuit,Biscuits,1.0,3300.0,delivered,12/29/20 11:52,General Trade,Whatsapp,3300.0
12/28/20 7:18,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,15.0,2080.0,delivered,12/29/20 12:16,General Trade,Mobile App,31200.0
12/28/20 11:47,Breakfast & Snacks,Nasco Cornflakes,Cereal,7.0,2000.0,delivered,12/29/20 12:21,General Trade,Whatsapp,14000.0
12/28/20 11:47,Breakfast & Snacks,Nibit Cookies,Confectionary,4.0,3000.0,delivered,12/29/20 12:21,General Trade,Whatsapp,12000.0
12/28/20 11:47,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,4.0,9200.0,delivered,12/29/20 12:21,General Trade,Whatsapp,36800.0
12/28/20 11:47,Breakfast & Snacks,Dano Cool Cow,Milk,3.0,6750.0,delivered,12/29/20 12:21,General Trade,Whatsapp,20250.0
12/28/20 12:02,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,3.0,2080.0,delivered,12/29/20 13:05,General Trade,Whatsapp,6240.0
12/28/20 12:11,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,8500.0,delivered,12/29/20 13:24,Wholesale,Whatsapp,17000.0
12/28/20 12:11,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 13:24,Wholesale,Whatsapp,11200.0
12/28/20 12:11,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9350.0,delivered,12/29/20 13:24,Wholesale,Whatsapp,9350.0
12/25/20 19:56,Breakfast & Snacks,Dano Cool Cow,Milk,5.0,6750.0,delivered,12/29/20 14:07,General Trade,Whatsapp,33750.0
12/28/20 8:36,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,3.0,2080.0,delivered,12/29/20 14:14,General Trade,Whatsapp,6240.0
12/28/20 12:51,Breakfast & Snacks,Dangote Sugar,Sugar,1.0,4200.0,delivered,12/29/20 14:15,General Trade,Whatsapp,4200.0
12/28/20 12:51,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/29/20 14:15,General Trade,Whatsapp,6750.0
12/28/20 16:02,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,16500.0,delivered,12/29/20 14:19,General Trade,Whatsapp,16500.0
12/28/20 16:02,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 14:19,General Trade,Whatsapp,11200.0
12/28/20 16:02,Breakfast & Snacks,Three Crowns Milk,Milk,2.0,3750.0,delivered,12/29/20 14:19,General Trade,Whatsapp,7500.0
12/28/20 8:11,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,10.0,9200.0,delivered,12/29/20 15:49,General Trade,Whatsapp,92000.0
12/28/20 16:13,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,8500.0,delivered,12/29/20 18:00,General Trade,Whatsapp,8500.0
12/28/20 16:13,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/29/20 18:00,General Trade,Whatsapp,7450.0
12/28/20 16:13,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,13600.0,delivered,12/29/20 18:00,General Trade,Whatsapp,13600.0
12/28/20 17:43,Breakfast & Snacks,Peak Milk,Milk,3.0,10650.0,delivered,12/29/20 18:29,Wholesale,Mobile App,31950.0
12/28/20 7:56,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,9200.0,delivered,12/29/20 20:54,General Trade,Whatsapp,27600.0
12/28/20 7:56,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/29/20 20:54,General Trade,Whatsapp,7450.0
12/28/20 7:56,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,10.0,2080.0,delivered,12/29/20 20:54,General Trade,Whatsapp,20800.0
12/28/20 23:35,Breakfast & Snacks,Bournvita,Chocolate Beverage,4.0,9050.0,delivered,12/30/20 9:18,General Trade,Mobile App,36200.0
12/29/20 14:49,Breakfast & Snacks,Peak Milk,Milk,3.0,10650.0,delivered,12/30/20 9:32,Wholesale,Mobile App,31950.0
12/29/20 15:29,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/30/20 9:51,General Trade,Whatsapp,6750.0
12/29/20 15:29,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,2.0,2080.0,delivered,12/30/20 9:51,General Trade,Whatsapp,4160.0
12/29/20 15:30,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,9050.0,delivered,12/30/20 9:51,General Trade,Whatsapp,9050.0
12/29/20 14:27,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,15.0,2080.0,delivered,12/30/20 10:56,General Trade,Mobile App,31200.0
12/28/20 22:26,Breakfast & Snacks,Three Crowns Milk,Milk,5.0,3750.0,delivered,12/30/20 11:21,General Trade,Mobile App,18750.0
12/28/20 22:26,Breakfast & Snacks,Peak Milk,Milk,1.0,4550.0,delivered,12/30/20 11:21,General Trade,Mobile App,4550.0
12/28/20 22:26,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/30/20 11:21,General Trade,Mobile App,11200.0
12/29/20 16:41,Breakfast & Snacks,Three Crowns Milk,Milk,2.0,3750.0,delivered,12/30/20 11:29,General Trade,Whatsapp,7500.0
12/29/20 16:41,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/30/20 11:29,General Trade,Whatsapp,6750.0
12/29/20 16:41,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,9050.0,delivered,12/30/20 11:29,General Trade,Whatsapp,9050.0
12/29/20 17:06,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/30/20 12:46,General Trade,Whatsapp,11200.0
12/29/20 17:06,Breakfast & Snacks,Three Crowns Milk,Milk,6.0,3750.0,delivered,12/30/20 12:46,General Trade,Whatsapp,22500.0
12/29/20 8:41,Breakfast & Snacks,Peak Milk,Milk,5.0,4550.0,delivered,12/30/20 12:59,General Trade,Mobile App,22750.0
12/29/20 8:41,Breakfast & Snacks,Three Crowns Milk,Milk,5.0,3750.0,delivered,12/30/20 12:59,General Trade,Mobile App,18750.0
12/29/20 17:13,Breakfast & Snacks,Peak Milk,Milk,3.0,10650.0,delivered,12/30/20 13:20,General Trade,Whatsapp,31950.0
12/29/20 15:07,Breakfast & Snacks,Peak Milk,Milk,10.0,10650.0,delivered,12/30/20 14:10,General Trade,Mobile App,106500.0
12/28/20 20:18,Breakfast & Snacks,Cowbell Milk,Milk,5.0,7800.0,delivered,12/30/20 15:43,Wholesale,Mobile App,39000.0
12/29/20 8:32,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,9200.0,delivered,12/30/20 17:09,General Trade,Whatsapp,27600.0
12/29/20 8:32,Breakfast & Snacks,Peak Milk,Milk,1.0,10650.0,delivered,12/30/20 17:09,General Trade,Whatsapp,10650.0
12/29/20 8:32,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/30/20 17:09,General Trade,Whatsapp,3750.0
12/28/20 19:38,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,5.0,2080.0,delivered,12/30/20 18:44,Wholesale,Mobile App,10400.0
12/28/20 19:38,Breakfast & Snacks,Peak Milk,Milk,2.0,10650.0,delivered,12/30/20 18:44,Wholesale,Mobile App,21300.0
12/30/20 0:38,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,9050.0,delivered,12/31/20 8:03,General Trade,Mobile App,9050.0
12/29/20 20:07,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,delivered,12/31/20 10:15,General Trade,Mobile App,6750.0
12/29/20 20:07,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,2.0,2080.0,delivered,12/31/20 10:15,General Trade,Mobile App,4160.0
12/29/20 20:07,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/31/20 10:15,General Trade,Mobile App,3750.0
12/30/20 17:16,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,8500.0,delivered,12/31/20 10:55,General Trade,Mobile App,17000.0
12/29/20 20:25,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,6750.0,delivered,12/31/20 10:57,General Trade,Whatsapp,13500.0
12/29/20 20:25,Breakfast & Snacks,Cowbell Milk,Milk,1.0,8500.0,delivered,12/31/20 10:57,General Trade,Whatsapp,8500.0
12/29/20 20:25,Breakfast & Snacks,Mac Wafers,Biscuits,2.0,1050.0,delivered,12/31/20 10:57,General Trade,Whatsapp,2100.0
12/29/20 20:25,Breakfast & Snacks,Peak Milk,Milk,1.0,10650.0,delivered,12/31/20 10:57,General Trade,Whatsapp,10650.0
12/29/20 20:25,Breakfast & Snacks,Peak Milk,Milk,1.0,4550.0,delivered,12/31/20 10:57,General Trade,Whatsapp,4550.0
12/29/20 20:25,Breakfast & Snacks,Three Crowns Milk,Milk,2.0,3750.0,delivered,12/31/20 10:57,General Trade,Whatsapp,7500.0
12/30/20 11:28,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,8500.0,delivered,12/31/20 12:01,General Trade,Whatsapp,8500.0
12/30/20 11:28,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/31/20 12:01,General Trade,Whatsapp,7450.0
12/30/20 11:28,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,13600.0,delivered,12/31/20 12:01,General Trade,Whatsapp,13600.0
12/30/20 9:52,Breakfast & Snacks,Peak Milk,Milk,5.0,10650.0,delivered,12/31/20 12:41,Wholesale,Mobile App,53250.0
12/30/20 14:40,Breakfast & Snacks,Peak Milk,Milk,1.0,10650.0,delivered,12/31/20 14:38,General Trade,Whatsapp,10650.0
12/30/20 14:40,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,12/31/20 14:38,General Trade,Whatsapp,3750.0
12/30/20 14:40,Breakfast & Snacks,Peak Milk,Milk,1.0,9100.0,delivered,12/31/20 14:38,General Trade,Whatsapp,9100.0
12/30/20 14:40,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,9050.0,delivered,12/31/20 14:38,General Trade,Whatsapp,9050.0
12/30/20 15:24,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/31/20 16:51,General Trade,Whatsapp,7450.0
12/30/20 15:24,Breakfast & Snacks,Three Crowns Milk,Milk,2.0,3750.0,delivered,12/31/20 16:51,General Trade,Whatsapp,7500.0
12/30/20 15:24,Breakfast & Snacks,Peak Milk,Milk,2.0,4550.0,delivered,12/31/20 16:51,General Trade,Whatsapp,9100.0
12/30/20 14:11,Breakfast & Snacks,Cowbell Milk,Milk,1.0,7800.0,delivered,12/31/20 17:20,General Trade,Whatsapp,7800.0
12/30/20 14:11,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,8500.0,delivered,12/31/20 17:20,General Trade,Whatsapp,8500.0
12/30/20 14:11,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,6750.0,delivered,12/31/20 17:20,General Trade,Whatsapp,13500.0
12/30/20 14:11,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/31/20 17:20,General Trade,Whatsapp,11200.0
12/30/20 9:11,Breakfast & Snacks,Peak Milk,Milk,5.0,10650.0,delivered,12/31/20 20:15,Wholesale,Mobile App,53250.0
12/30/20 9:51,Breakfast & Snacks,Nestle Golden Morn,Cereal,2.0,7450.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,14900.0
12/30/20 9:51,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,8500.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,17000.0
12/30/20 9:51,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,10.0,2080.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,20800.0
12/30/20 13:49,Breakfast & Snacks,Bournvita,Chocolate Beverage,10.0,9050.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,90500.0
12/31/20 9:02,Breakfast & Snacks,Dano Cool Cow,Milk,5.0,6750.0,delivered,1/4/21 8:31,Wholesale,Whatsapp,33750.0
12/31/20 13:10,Breakfast & Snacks,Peak Milk,Milk,20.0,10650.0,delivered,1/4/21 10:03,General Trade,Mobile App,213000.0
12/31/20 14:11,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,11200.0,delivered,1/4/21 10:39,General Trade,Mobile App,22400.0
12/31/20 14:11,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,delivered,1/4/21 10:39,General Trade,Mobile App,3750.0
12/30/20 21:36,Breakfast & Snacks,Peak Milk,Milk,4.0,10650.0,delivered,1/4/21 11:41,General Trade,Mobile App,42600.0
12/31/20 15:07,Breakfast & Snacks,Three Crowns Milk,Milk,70.0,3750.0,delivered,1/4/21 13:21,Wholesale,Mobile App,262500.0
12/31/20 15:14,Breakfast & Snacks,Peak Milk,Milk,25.0,4550.0,delivered,1/4/21 13:21,Wholesale,Mobile App,113750.0
12/31/20 15:14,Breakfast & Snacks,Peak Milk,Milk,3.0,10650.0,delivered,1/4/21 13:21,Wholesale,Mobile App,31950.0
12/31/20 17:49,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,11200.0,delivered,1/4/21 13:38,General Trade,Mobile App,33600.0
12/31/20 11:58,Breakfast & Snacks,Dano Cool Cow,Milk,10.0,6750.0,delivered,1/4/21 15:02,General Trade,Mobile App,67500.0
12/31/20 10:01,Breakfast & Snacks,Peak Milk,Milk,5.0,10650.0,delivered,1/4/21 18:38,General Trade,Whatsapp,53250.0
12/31/20 13:02,Breakfast & Snacks,Dano Cool Cow,Milk,2.0,8500.0,delivered,1/4/21 19:58,General Trade,Whatsapp,17000.0
12/17/20 8:45,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9150.0,cancelled,Not specified,General Trade,Whatsapp,9150.0
12/17/20 8:45,Breakfast & Snacks,Peak Milk,Milk,2.0,1860.0,cancelled,Not specified,General Trade,Whatsapp,3720.0
12/15/20 22:41,Breakfast & Snacks,Nestle Golden Morn,Cereal,5.0,7050.0,cancelled,Not specified,Wholesale,Mobile App,35250.0
12/15/20 22:41,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,10050.0,cancelled,Not specified,Wholesale,Mobile App,20100.0
12/15/20 22:41,Breakfast & Snacks,Peak Milk,Milk,5.0,10650.0,cancelled,Not specified,Wholesale,Mobile App,53250.0
12/15/20 22:41,Breakfast & Snacks,Peak Milk,Milk,5.0,3750.0,cancelled,Not specified,Wholesale,Mobile App,18750.0
12/4/20 8:40,Breakfast & Snacks,Blue Band Spread,Butter,1.0,11300.0,cancelled,Not specified,Modern Trade,Mobile App,11300.0
12/13/20 7:20,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,cancelled,Not specified,General Trade,Mobile App,11200.0
12/9/20 15:31,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1500.0,cancelled,Not specified,General Trade,Whatsapp,1500.0
12/9/20 15:31,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1.0,cancelled,Not specified,General Trade,Whatsapp,1.0
12/12/20 10:16,Breakfast & Snacks,Peak Milk,Milk,1.0,10650.0,cancelled,Not specified,General Trade,Whatsapp,10650.0
12/12/20 10:16,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,3750.0,cancelled,Not specified,General Trade,Whatsapp,3750.0
12/12/20 10:16,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,1.0,2080.0,cancelled,Not specified,General Trade,Whatsapp,2080.0
12/12/20 10:16,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,cancelled,Not specified,General Trade,Whatsapp,11200.0
12/1/20 15:41,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,11150.0,cancelled,Not specified,Modern Trade,Mobile App,11150.0
12/1/20 15:41,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9120.0,cancelled,Not specified,Modern Trade,Mobile App,9120.0
12/1/20 15:41,Breakfast & Snacks,Cowbell Milk,Milk,1.0,7800.0,cancelled,Not specified,Modern Trade,Mobile App,7800.0
12/4/20 18:19,Breakfast & Snacks,Blue Band Spread,Butter,1.0,11300.0,cancelled,Not specified,General Trade,Mobile App,11300.0
12/4/20 18:19,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,2.0,2780.0,cancelled,Not specified,General Trade,Mobile App,5560.0
12/4/20 18:19,Breakfast & Snacks,Peak Milk,Milk,1.0,3750.0,cancelled,Not specified,General Trade,Mobile App,3750.0
12/14/20 10:41,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,cancelled,Not specified,Modern Trade,Mobile App,6750.0
12/14/20 10:41,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,1.0,2780.0,cancelled,Not specified,Modern Trade,Mobile App,2780.0
12/28/20 11:02,Breakfast & Snacks,Checkers Custard,Cereal,5.0,5100.0,cancelled,Not specified,Wholesale,Mobile App,25500.0
12/14/20 19:08,Breakfast & Snacks,Nestle Golden Morn,Cereal,4.25,7450.0,cancelled,Not specified,General Trade,Mobile App,31662.5
12/14/20 13:22,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6750.0,cancelled,Not specified,General Trade,Whatsapp,6750.0
12/30/20 16:12,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,11200.0,cancelled,Not specified,General Trade,Whatsapp,22400.0
12/30/20 16:12,Breakfast & Snacks,Peak Milk,Milk,10.0,4550.0,cancelled,Not specified,General Trade,Whatsapp,45500.0
12/5/20 14:21,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,50.0,2080.0,cancelled,Not specified,General Trade,Mobile App,104000.0
12/4/20 17:41,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,15.0,2080.0,cancelled,Not specified,Wholesale,Whatsapp,31200.0
12/23/20 6:57,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,15.0,2080.0,cancelled,Not specified,Wholesale,Whatsapp,31200.0
12/23/20 6:57,Breakfast & Snacks,Nestle Golden Morn,Cereal,2.0,7450.0,cancelled,Not specified,Wholesale,Whatsapp,14900.0
12/17/20 16:22,Breakfast & Snacks,MistaChoco 15g,Spreads,3.0,1500.0,cancelled,Not specified,General Trade,Whatsapp,4500.0
12/17/20 16:22,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1.0,cancelled,Not specified,General Trade,Whatsapp,1.0
12/1/20 9:02,Breakfast & Snacks,Nibit Cookies,Confectionary,2.0,3000.0,cancelled,Not specified,General Trade,Whatsapp,6000.0
12/1/20 9:02,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,9120.0,cancelled,Not specified,General Trade,Whatsapp,27360.0
12/1/20 9:02,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,cancelled,Not specified,General Trade,Whatsapp,7450.0
12/1/20 9:02,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,3.0,4200.0,cancelled,Not specified,General Trade,Whatsapp,12600.0
12/7/20 17:08,Breakfast & Snacks,Nasco Cornflakes,Cereal,1.0,5900.0,cancelled,Not specified,Wholesale,Whatsapp,5900.0
12/8/20 18:52,Breakfast & Snacks,Nibit Cookies,Confectionary,1.0,3000.0,cancelled,Not specified,General Trade,Mobile App,3000.0
12/17/20 11:40,Breakfast & Snacks,Dangote Sugar,Sugar,0.25,4200.0,cancelled,Not specified,General Trade,Mobile App,1050.0
